"date";"product";"platform";"text"
"2025-07-21 03:27:24.000000";"Личный кабинет";"ANDROID";"Не в тот день снимают абонентскую плату. Высчитывают абонентскую плату с заблокированный карты."
"2025-07-21 08:24:20.000000";"Личный кабинет";"ANDROID";"Обновили тариф, и меня это не устраивает,теперь и за звонки Мтс списываются минуты, а раньше списывались только на звонки других операторов, и вообще теперь и поменять не на что, я в шоке, зачем обновили?"
"2025-07-21 09:56:31.000000";"Личный кабинет";"IOS";"Ужасно работает чат с поддержкой, приходится ждать несколько дней ответ, который все равно не можешь дождаться. Переключение тарифа без уведомлений и незаконное списание денег"
"2025-07-21 09:55:20.000000";"Личный кабинет";"IOS";"Не подключают услуги"
"2025-07-21 12:59:48.000000";"Личный кабинет";"IOS";"навязанные услуги, одностороннее изменений условий"
"2025-07-21 15:59:17.000000";"Личный кабинет";"ANDROID";"Сотрудники мтс в офисе так и не смогли подтвердить данные при смене владельца, я не могу пользовался старым тарифом"
"2025-07-21 22:00:51.000000";"Личный кабинет";"ANDROID";"Операторы отвечают долго, общими фразами, не все из них способны решить поступивший вопрос!!!! Сбои в работе программы влияют снижают качество обслуживания, с такой работой вы просто теряете своих клиентов!!!"
"2025-07-21 22:19:51.000000";"Личный кабинет";"ANDROID";"Невозможно связаться с оператором от слова совсем"
"2025-07-22 01:00:36.000000";"Личный кабинет";"ANDROID";"отсутствие интернета. Бесполезная техническая поддержка в чате"
"2025-07-22 02:08:22.000000";"Личный кабинет";"IOS";"Плохой мобильный интернет"
"2025-07-22 10:55:27.000000";"Личный кабинет";"ANDROID";"Деньги дерете, а мобильный хреновый"
"2025-07-22 10:54:25.000000";"Личный кабинет";"ANDROID";"Не нахожу чата с оператором. Нужен чат, а не звонок"
"2025-07-22 10:59:22.000000";"Личный кабинет";"ANDROID";"Снимали деньги за интернет которым я не пользовался по 30 р ,в день , хотя номер только для звонков, на протяжении 12 дней , в итоге загнали в -220 р, не порядочная контора МТС"
"2025-07-22 14:08:33.000000";"Личный кабинет";"ANDROID";"Всего по немного но в целом работает. Ценик как будто завышен. Иногда наглухо пропадает инет. В приложении не сразу погружает баланс. Часто меняется плата тарифа."
"2025-07-22 15:59:26.000000";"Личный кабинет";"ANDROID";"Не могу включить мобильный интернет"
"2025-07-22 20:00:10.000000";"Личный кабинет";"ANDROID";"Невозможно связаться в поддержке с оператором-человеком."
"2025-07-22 20:03:41.000000";"Личный кабинет";"ANDROID";"Предлагаете гб , только вот зачем они мне, если инет не работает ВООБЩЕ"
"2025-07-22 19:59:29.000000";"Личный кабинет";"ANDROID";"Дорого"
"2025-07-22 20:00:28.000000";"Личный кабинет";"ANDROID";"Отсутствие технической поддержки. Раньше хотя бы через 2-3 часа отвечали. Сейчас вообще не отвечают."
"2025-07-22 19:59:48.000000";"Личный кабинет";"ANDROID";"Быстро тратится трафик"
"2025-07-23 08:54:34.000000";"Личный кабинет";"IOS";"МТС геолокация ( поиск) работает плохо. Неверное местоположение, не обновляет сразу местоположение ( если оно меняется )."
"2025-07-23 04:47:43.000000";"Личный кабинет";"ANDROID";"Не возможно связаться с оператором"
"2025-07-23 04:50:44.000000";"Личный кабинет";"IOS";"Не предупреждают о повышении цен тарифа, пустые слова что будут оповещать, 0 смс с предупреждением"
"2025-07-23 16:00:13.000000";"Личный кабинет";"ANDROID";"Отвратительная связь и сервис"
"2025-07-23 03:31:12.000000";"Личный кабинет";"IOS";"сами переключают на другой тариф и списывают деньги посуточно , а в поддержке нет связи с оператором-человеком"
"2025-07-23 16:37:30.000000";"Личный кабинет";"ANDROID";"Очень долго проверяют связь Уже 3 месяца у меня не работает связь по адресу г. Москва ул. Декабристов д. 19 В метро Отрадное"
"2025-07-23 21:02:07.000000";"Личный кабинет";"ANDROID";"Мало минут для разговоров не хватает на целый месяц. Надеюсь больше не будет плата повышаться."
"2025-07-23 20:00:02.000000";"Личный кабинет";"IOS";"Отвратительная служба поддержки"
"2025-07-24 03:19:41.000000";"Личный кабинет";"ANDROID";"Перешёл на мтс от т2 , но в первые столкнулся что на звонки одного оператора списывается плата..."
"2025-07-24 06:59:17.000000";"Личный кабинет";"IOS";"Автоматически подключаются услуги"
"2025-07-24 07:50:20.000000";"Личный кабинет";"ANDROID";"Не могу связаться с оператором (человеком)"
"2025-07-24 07:57:12.000000";"Личный кабинет";"ANDROID";"У меня в месяц списывается оплата автоплатежом три раза и все три раза разная сумма! В июне я обращалась по этому поводу к оператору, девушка заверила меня, что отключила все автоплатеж, оставив один на сумму 518₽ . сейчас зашла в личный кабинет и вновь у меня списания это просто ужас какой-то. Я не рассчитывала скидывать тысячу на связь, да мне она там и не нужна! Что это вообще такое, объясните? Есть желание уйти к другому оператору, раз здесь такое отношение попустительское!!!"
"2025-07-24 23:01:28.000000";"Личный кабинет";"ANDROID";"До службы поддержки не достучаться, бот не справляется"
"2025-07-25 00:00:00.000000";"Личный кабинет";"ANDROID";"Обман при подключении домашнего интерната"
"2025-07-25 03:03:45.000000";"Личный кабинет";"ANDROID";"Невозможно дозвониться до оператора,голосовой помощник не решает проблемы"
"2025-07-25 09:54:22.000000";"Личный кабинет";"IOS";"Плохое качество связи и скорость интернета за большие деньги"
"2025-07-25 20:16:19.000000";"Личный кабинет";"IOS";"Отсутствует обратная связь. Нет контактов для связи. Отвратительно!!!!"
"2025-07-25 21:00:06.000000";"Личный кабинет";"IOS";"Быстро расходуется интернет, постоянно списывают деньги не за что и супер дорогой мобильный"
"2025-07-25 22:21:01.000000";"Личный кабинет";"ANDROID";"За большую плату мало ГБ"
"2025-07-26 09:53:10.000000";"Личный кабинет";"ANDROID";"В подключенном тарифе мало интернета, предлагаемые новые-дорого. Планирую переход в Билайн."
"2025-07-26 12:58:36.000000";"Личный кабинет";"ANDROID";"Сменили тариф без моего ведома, этот тариф мне не нужен."
"2025-07-26 15:00:19.000000";"Личный кабинет";"ANDROID";"Списывается трафик мобильной связи с пакетом x, кроме заявленных приложений, на которые действует безлимитный интернет ничего не использовал, буду переходить на другого оператора"
"2025-07-26 12:57:33.000000";"Личный кабинет";"ANDROID";"Поменяли тариф не спросив меня"
"2025-07-26 21:59:55.000000";"Личный кабинет";"ANDROID";"Нет чата, и вкладки с обращениями в поддержку, много ненужного мусора"
"2025-07-27 02:00:54.000000";"Личный кабинет";"ANDROID";"У меня подключен доп трафик на онлайн кинотеатры, непонятно сколько трафика уходит с основного пакета и доп"
"2025-07-27 06:58:48.000000";"Личный кабинет";"IOS";"связь и интернет замедлился, причину не указывают, за это еще ежемесячно оплачивать полную стоимость тарифа."
"2025-07-27 08:00:33.000000";"Личный кабинет";"ANDROID";"На работе нет интернета"
"2025-07-27 08:02:10.000000";"Личный кабинет";"ANDROID";"Постоянно не работает интернет . Каждый день с утра интернета нет и только к вечеру появляется. И так каждый день!!!"
"2025-07-27 08:03:19.000000";"Личный кабинет";"ANDROID";"Нет интернета"
"2025-07-27 09:53:19.000000";"Личный кабинет";"IOS";"С оператором невозможно дозвониться! Робот не может разобраться с вопросами!"
"2025-07-27 13:03:13.000000";"Личный кабинет";"ANDROID";"Вылезает какая то задолженность,непонятно за что"
"2025-07-27 16:01:11.000000";"Личный кабинет";"ANDROID";"Нет никакой тех.поддержки. В разделе тупо ответы на частые вопросы, а свой задать нельзя"
"2025-07-27 05:54:34.000000";"Личный кабинет";"ANDROID";"Нельзя оплачивать интернет через сбер кидс"
"2025-07-27 22:00:05.000000";"Личный кабинет";"ANDROID";"Всё отлично"
"2025-07-27 23:59:57.000000";"Личный кабинет";"ANDROID";"Я живу в Ломоносове и у меня постоянный проблемы с интернетом"
"2025-07-28 03:00:11.000000";"Личный кабинет";"ANDROID";"Очень плохой интернет, дорогой."
"2025-07-28 09:54:40.000000";"Личный кабинет";"ANDROID";"ужасно очень и очень и медленно реагируют операторы,я обычно жду оператопа 2-4 дня, я разочарована..."
"2025-07-28 12:58:20.000000";"Личный кабинет";"ANDROID";"Связь не устраивает"
"2025-07-28 15:00:23.000000";"Личный кабинет";"IOS";"Мой вариант можете посмотреть в чатах с ботом. Больше нигде о вас не высказываюсь…"
"2025-07-28 17:01:28.000000";"Личный кабинет";"ANDROID";"Здорово, пидарасы!"
"2025-07-28 19:59:56.000000";"Личный кабинет";"ANDROID";"Плохо работаетинтернет"
"2025-07-29 00:01:31.000000";"Личный кабинет";"ANDROID";"В чате не отвечают на заданные вопросы. Предоставляют ложную информацию или шаблонные ответы не по теме."
"2025-07-29 04:39:33.000000";"Личный кабинет";"ANDROID";"Плохая связь,и сидит там отвечает всякую ерунду,телефон свободен а он говорит занят не может ответить"
"2025-07-29 07:03:37.000000";"Личный кабинет";"IOS";"1) постоянное повышение цен на тарифы, комиссия при пополнении через приложение Мой МТС, оба случая не имеют нормативного обоснования 2) нередко плохое качество связи, например, на протяжении вторых суток не грузятся любые приложения-видеохостинги, работавшие ранее без перебоев 3) периодически сталкивался с медленной загрузкой приложения, в частности медленно загружаются остатки пакетов и баланс"
"2025-07-29 06:51:02.000000";"Личный кабинет";"ANDROID";"Невозможно связаться с поддержкой"
"2025-07-29 08:55:07.000000";"Личный кабинет";"ANDROID";"Плохой интернет. Медлет. Не загружается"
"2025-07-29 13:05:37.000000";"Личный кабинет";"ANDROID";"Плохая связь, целыми днями не могу дозвониться до мамы. Ей 81 год."
"2025-07-29 15:00:16.000000";"Личный кабинет";"IOS";"Плохой интернет и часто пропадает связь"
"2025-07-29 13:05:54.000000";"Личный кабинет";"IOS";"Всё вышеперечисленное плохо. Обман. Куда делся лимит?????? Списывается больше чем обещали. Приложение дико тормозит, ничего не найти в приложении. Если так будет продолжаться, уйду от вас. 20 лет с вами был…"
"2025-07-29 20:00:54.000000";"Личный кабинет";"IOS";"Качество интернета и телевидения дно"
"2025-07-29 21:58:39.000000";"Личный кабинет";"ANDROID";"Сын ушёл в армию, и по его номеру 9157574124 посмотрите сумму за смс. Никто не смог ничего подключить. Поэтому скоро откажусь от ваших услуг 5000 в месяц почти и навстречу никто не и пошел, куда я только не звонила. Одни деньги нужны Вам."
"2025-07-30 05:50:54.000000";"Личный кабинет";"IOS";"Вы хуеплеты"
"2025-07-30 06:22:50.000000";"Личный кабинет";"IOS";"полная чушь стала"
"2025-07-30 06:47:02.000000";"Личный кабинет";"ANDROID";"Цена за тариф растёт с космической силой"
"2025-07-30 09:52:37.000000";"Личный кабинет";"IOS";"Очень слабый интернет"
"2025-07-30 09:19:39.000000";"Личный кабинет";"ANDROID";"Ваша компания полностью утратила доверие. Обсуждать приложение не вижу смысла. Приложение не ориентировано на работу с клиентом."
"2025-07-30 09:35:41.000000";"Личный кабинет";"ANDROID";"Нет связи. Появляется с периодичность ю. Создана заявка решение отсутствует."
"2025-07-30 10:07:56.000000";"Личный кабинет";"IOS";"Ужасная обратная связь с клиентами"
"2025-07-30 11:00:30.000000";"Личный кабинет";"ANDROID";"Подключена услуга Безлимитное видео, а интернет списывается из пакета. Почему так? Поэтому обдумываю перейти к другому оператору связи"
"2025-07-30 11:13:36.000000";"Личный кабинет";"ANDROID";"ИИ, который якобы оператор, плохо справляется с ролью оператора при ответах на вопросы. Тупит сильно."
"2025-07-30 15:56:57.000000";"Личный кабинет";"IOS";"Обещаете одни условия, по факту меняете на другие"
"2025-07-30 16:57:55.000000";"Личный кабинет";"ANDROID";"Часто списывало дневную оплату дважды за день, приложение сильно тормозит тарифы постоянно дорожают"
"2025-07-30 17:01:25.000000";"Личный кабинет";"ANDROID";"Все пункты! Всё очень очень плохо!"
"2025-07-30 17:33:50.000000";"Личный кабинет";"ANDROID";"Надоели спам-звонки!!!! Нет автоматической БЕСПЛАТНОЙ блокировки надоедливых звонков с разных номеров телефонов!!! Стоимость тарифа повышается, а качество услуги снижается!!!"
"2025-07-30 23:00:58.000000";"Личный кабинет";"ANDROID";"Не дозвониться до оператора"
"2025-07-30 23:22:45.000000";"Личный кабинет";"IOS";"Постоянно проблемы с подключением/отключением услуг"
"2025-07-31 01:01:10.000000";"Личный кабинет";"ANDROID";"Заблокировали номер, несколько раз в салоне подтверждали паспортные данные, но карту не разблокировали"
"2025-07-31 03:14:26.000000";"Личный кабинет";"IOS";"Глупый вопрос: порекомендуете друзьям приложение ))) у МТС есть другие приложения? Из которых можно выбрать? Нет. А друзья на МТС не знают об этом? Вы думаете мы собираемся и спорим что приложение хорошее или плохое и его надо обязательно рекомендовать ))))Ваше приложение будет работать у друзей, у которых Билайн, мегафон, теле2? Не будет! А зачем тогда рекомендовать? У них свои приложения есть. Может вопрос про другое? Рекомендуете вы друзьям оператора связи МТС? Тогда так и пишите, что хотите спросить. А своим неграмотным вопросом вы вызываете раздражение. Лично я не доволен МТС. Почему? Читайте слушаете мое общение с вашей службой поддержки."
"2025-07-31 04:48:00.000000";"Личный кабинет";"ANDROID";"Бот в чате поддержки практически никогда не даёт ответы на хоть сколько-нибудь сложные вопросы, и просьбы перевести на агента поддержки полностью игнорирует."
"2025-07-31 14:57:13.000000";"Личный кабинет";"ANDROID";"Служба поддержки не работает"
"2025-07-31 19:00:50.000000";"Личный кабинет";"IOS";"Тарифы дорогие,а интернета не Фиш"
"2025-07-31 07:57:17.000000";"Личный кабинет";"IOS";"На территории Республики Крым не действует домашний пакет услуг"
"2025-07-31 20:02:27.000000";"Личный кабинет";"ANDROID";"Очень плохо работает интернет"
"2025-07-31 21:59:20.000000";"Личный кабинет";"IOS";"плохой интернет , долго грузит , уже обращался по этому поводу писал в подержку , плачу 900 рублей , а в итоге мне и на месяца не хватает ваш «безлимит» , захожу в приложения интернет долгий грузит , даже тоже самое приложение ВКонтакте . прошу уменьшить сумму оплаты до 500 и ускорить интернет прошу !!!!"
"2025-07-31 21:58:06.000000";"Личный кабинет";"IOS";"Поменяли тариф"
"2025-07-31 22:05:49.000000";"Личный кабинет";"IOS";"Без причинная списание денег, долгое рассмотрение некорректного списание. Хочется расторгнуть договор"
"2025-07-31 22:12:47.000000";"Личный кабинет";"IOS";"При переходе на новый тарифный план интернет не обновился , ужасная скорость интернета"
"2025-07-31 17:58:54.000000";"Личный кабинет";"IOS";"Не пользуясь номером, списываю ежедневно деньги хз за что, просто что номер мне принадлежит"
"2025-07-31 22:11:20.000000";"Личный кабинет";"ANDROID";"невозможно войти в личный кабинет домашнего интернета, непонятно, куда делись деньги со счета, так как 28.07.25 пополнила счёт, а 30.07.25 пришло сообщение о недостаточном балансе. качество интернета тоже сильно хромает, порою не грузит даже фото и голосовые сообщения."
"2025-06-01 03:02:54.000000";"Личный кабинет";"ANDROID";"В саду плохое качество связи"
"2025-06-02 01:00:15.000000";"Личный кабинет";"IOS";"Нечего"
"2025-06-01 15:00:54.000000";"Личный кабинет";"IOS";"Домашнего интернета постоянно нет, чат с поддержкой отсутствует, по номеру телефона никто никогда не отвечает!"
"2025-06-02 12:57:39.000000";"Личный кабинет";"IOS";"Качество и скорость мобильного интернета очень слабое и медленная.Часто вообще интернета нет или горит 3G.Все больше склоняюсь к мысле о смене оператора"
"2025-06-02 04:49:41.000000";"Личный кабинет";"IOS";"Покупая 2 симкарты мне предложили 2 карты банка мтс,пояснили в салоне сотовой связи,что ежемесячно совершая по 5 покупок с банковской карты мтс,сотовая связь будет бесплатной!!!но это оказалось далеко не так!хочется сменить оператора,чтобы не платить огромные деньги!!!"
"2025-06-02 16:58:53.000000";"Личный кабинет";"ANDROID";"Дорогой лоп интернет"
"2025-06-02 16:00:37.000000";"Личный кабинет";"IOS";"Ужасная связь сама по себе ,так же и банки мтс самые плохие в мире ,и тарифы вечно одни и те же дорогие толку мало от этого МТС скоро поменяю эту ужасную связь"
"2025-06-02 21:13:11.000000";"Личный кабинет";"IOS";"Все, включая услуги связи, техническую поддержку и отношение к действующим клиентам-отвратительно!!!!!!!!"
"2025-06-03 07:58:25.000000";"Личный кабинет";"ANDROID";"Не списываются деньги с баланса телефона за МТС премиум, неудобно тратить кешбэк в связи с новыми правилами"
"2025-06-03 07:56:25.000000";"Личный кабинет";"ANDROID";"Голову включить."
"2025-06-03 11:57:18.000000";"Личный кабинет";"ANDROID";"Невозможно решить проблему с доступом в интернет. Оператор не отвечает 20 минут"
"2025-06-03 11:06:01.000000";"Личный кабинет";"IOS";"Не могу обновить пакет"
"2025-06-03 14:15:32.000000";"Личный кабинет";"ANDROID";"Почти все перечисленные вами варианты"
"2025-06-03 18:05:33.000000";"Личный кабинет";"ANDROID";"Тут смело можно писать сразу несколько вариантов из выше указанных: 1) стоимость услуг (фактор субъективный) 2) в приложении постоянно не догружаются окна 3) навигация, без комментариев 4) контроль расходов/пополнений. Система г*вно, нет возможности нормально посмотреть в одном окне пополнения и расходы (как в банковских приложениях например) 5) очень тяжело пробиться к оператору поддержки что через чат что через звонок, чат и вовсе через раз работает."
"2025-06-03 21:00:40.000000";"Личный кабинет";"ANDROID";"Отвратительно работает поддержка"
"2025-06-04 05:31:52.000000";"Личный кабинет";"ANDROID";"Ублюдские условия"
"2025-06-04 09:58:33.000000";"Личный кабинет";"ANDROID";"Отвратительная служба поддержки. Бот навязчивый, оператора не дождаться! Нет возможности сидеть и смотреть на телефон. Возвращаешься в чат по возможности, а там все с начала! Надоело воровство трафика! Я уже на ночь отключаю интернет. Так днём во время работы, когда телефон под камерой лежит в нем бесконечная активность! Все обновления в ручную установлены... Отвратительно, что нет возможности живого общения с оператором! Качество связи плохое в моем населенном пункте! В основном Н, в лучшем случае 4G,но одна рисочка. Сигнал слабый."
"2025-06-04 09:54:44.000000";"Личный кабинет";"ANDROID";"При минусе не возможно зайти в банковское приложение и положить на счёт"
"2025-06-04 12:57:26.000000";"Личный кабинет";"ANDROID";"Интернет безлимитный а он у меня почему то кончился"
"2025-06-04 07:56:49.000000";"Личный кабинет";"IOS";"Как раздача интернета можно ограничивать????кошмар"
"2025-06-04 15:56:39.000000";"Личный кабинет";"IOS";"Не ловит связь как 2 дня и не говорят почему"
"2025-06-04 12:56:18.000000";"Личный кабинет";"ANDROID";"Много ненужного, как и в тарифах, почти всё, чем я не пользуюсь на главной странице, то что мне нужно, надо копать"
"2025-06-04 16:00:57.000000";"Личный кабинет";"ANDROID";"мало трафика за текущую стоимость."
"2025-06-05 04:26:26.000000";"Личный кабинет";"IOS";"Нет возможности обратиться к оператору по любым другим вопросам кроме качества связи"
"2025-06-05 05:54:09.000000";"Личный кабинет";"ANDROID";"Дополнительное списание денег .Обман"
"2025-06-05 07:57:16.000000";"Личный кабинет";"IOS";"Не отображается оплата за интернет"
"2025-06-05 17:04:15.000000";"Личный кабинет";"IOS";"нет базы -понятный, тариф:услуги- ккакая то илиотская реклама всего -треш приложуха"
"2025-06-06 11:04:32.000000";"Личный кабинет";"ANDROID";"Часто не грузятся состояние счета, остатки по пакетам, детализация. Очень медленный интернет. Постоянно сбои по мобильному интернету и связи. На мне зарегистрированы 4 сим моей семьи и у всех такие проблемы. Плохое качество услуг"
"2025-06-06 14:01:12.000000";"Личный кабинет";"ANDROID";"Не смогла дозвониться до оператора по интересующему вопросу! Ужасно! Я негодую! Который раз уже этот голосовой помощник водит по кругу и всё бестолку! Злая! Все нервы подняли!"
"2025-06-06 13:58:09.000000";"Личный кабинет";"IOS";"Невозможно найти вкладку написать в чат для связи с оператором"
"2025-06-06 18:03:20.000000";"Личный кабинет";"IOS";"Интернет вообще не работает по Ул Садовники дом 10, корпус 1, обращалась ранее, не поладнее не устранили!"
"2025-06-07 01:02:00.000000";"Личный кабинет";"ANDROID";"Каждый месяц приходится выбивать подарочный пакет - 60 минут со скандалами!"
"2025-06-07 03:01:30.000000";"Личный кабинет";"ANDROID";"Техподдержка не отвечает в чате"
"2025-06-07 08:59:20.000000";"Личный кабинет";"IOS";"Быстрый расход трафика интернета при использовании функции модема. Если в 2024 году мне хватало на месяц 35 Гб интернета, то последние месяца не хватает даже 85 Гб. Все услуги оплачиваются, трачу на связь в районе 1000₽"
"2025-06-08 02:28:16.000000";"Личный кабинет";"ANDROID";"Связь говно"
"2025-06-08 06:53:54.000000";"Личный кабинет";"ANDROID";"Порой приложение плохо грузится, не отображаются баланс, остатки пакетов... Качество связи это отдельный вид искусства, интернет то есть, то нет совсем и это находясь в зоне покрытия, при этом регулярно поднимается стоимость тарифа..."
"2025-06-08 10:02:17.000000";"Личный кабинет";"IOS";"В нарушении ст. 435 ГК РФ не выполняете вовремя все обязательства по оферте, вовремя не подключаете услуги, самовольно МТС отключает подписку премиум, специалисты не знают информацию, которой обязаны владеть!!!! Долго, очень долго отвечают в чате и по горячей линии!!!!!"
"2025-06-08 13:33:20.000000";"Личный кабинет";"IOS";"Нельзя поговорить с оператором по телефону"
"2025-06-09 02:59:18.000000";"Личный кабинет";"ANDROID";"Много скрытой информации по тарифы, операторы и сотрудники МТС выдают противоречивую информацию. Снимаются деньги за отключенную услугу."
"2025-06-08 21:00:04.000000";"Личный кабинет";"IOS";"Невозможно связаться с поддержкой"
"2025-06-09 12:57:45.000000";"Личный кабинет";"IOS";"Поддержка не поддерживает, ни разу толку не было от обращения"
"2025-06-09 20:20:07.000000";"Личный кабинет";"ANDROID";"В принципе всё что указано сверху все варианты! Приложение жёстко тормозит! Столько много опции, всё накидали, непонятно где что, есть много подключеных платных услуг, за которые списываются деньги каждый день и думаешь за что? Начинаешь искать, ищешь вроде всё пролистал всё отключенно, но есть какие то потойные настройки которые мтс так хорошо прячет, что бы их найти надо постараться! Работа call центра вообще отдельная проблема! Что с вашим call цетром? До оператора в жизни не дозвониться! Время засикали в ожидании оператора, час в ожидании! Это что такое? даже сделали скриншот званка в ожидании по таймеру, и если не сбросить вызов, думаю можно было так и до конца жизни сидеть и ждать когда оператор поднимит трубку! У вас что на всю Россию один оператор работает? Робот при подключении говорит как только оператор освободится интересно что он там делает столько времени? Самый ужасный сервис, любите скрытно подключать услуги где каждый день баланс в минус уходит, прикол в том, что когда у вас подключен тариф с абонетской платой, и если во время не списывается плата за услугу, то сумма абонентской уходит в минус! За что? Если не пополнился баланс и не списалась ежемесячная плата, значить тариф не будет работать! Это понятно! Но зачем в минус уходить? Как только пополнится баланс на нужную сумму, так тариф с той даты и заработает, что вы сразу в минус? Понимаю что вы за услуги отдельные хотите заработать, но у вас услуги это мусор не нужный! У вас огромные косяки в работе приложения! и связь слабоя !"
"2025-06-09 21:58:14.000000";"Личный кабинет";"IOS";"Очень высокая цена за тариф. Связь часто пропадает. На Бауманской вообще в ауте."
"2025-06-10 03:06:45.000000";"Личный кабинет";"IOS";"Постоянно! Списывают деньги без моего ведома, за услуги которые я не получаю! И подключение услуг которые я не прошу и не получаю! Все действия проходят без моего ведома и согласия. И не первый раз! Мне очень не нравится что приходится писать в поддержку чтобы вернули деньги! Это жутко бесит ! Нельзя позвонить оператору! И решить вопрос робот тупой как пробка ! И вечно отупляет меня в чат ! Жуть…"
"2025-06-10 11:05:10.000000";"Личный кабинет";"ANDROID";"Проблемма в ваших операторах!"
"2025-06-10 12:59:59.000000";"Личный кабинет";"IOS";"Не устраивает стоимость услуг тарифа. У других операторов гораздо более выгодные условия. При том что в моем тарифе безлимит оказался не безлимитом. Кубышки оказались не выгодными, куча подводных камней. Тариф совсем не нравится. В той же йоте, например, гораздо лучше условия за ту же стоимость и безлимит не тратит основные гб, а остается безлимитом! Сложная навигация, не прозрачные условия, в описании договора на тариф написано не понятным языком, много противоречий друг другу. Нет прозрачности, ясности, плохая навигация в приложении. Плохо отображается, а иногда не отображается детализация услуг, остаток по пакету."
"2025-06-10 18:59:03.000000";"Личный кабинет";"IOS";"1. Тарифы неоправданно дорогие 2. Плохой интернет, грузит отвратительно 3. Отвратительное приложение которое нормально не работает"
"2025-06-10 18:57:40.000000";"Личный кабинет";"IOS";"Постоянно нет сети"
"2025-06-11 06:47:17.000000";"Личный кабинет";"ANDROID";"Обман))))))"
"2025-06-11 15:00:31.000000";"Личный кабинет";"ANDROID";"Невозможно настроить нужное количество минут"
"2025-06-11 15:03:00.000000";"Личный кабинет";"ANDROID";"Не могу связаться с оператором"
"2025-06-11 20:59:47.000000";"Личный кабинет";"ANDROID";"МТС мошенники"
"2025-06-12 03:04:05.000000";"Личный кабинет";"IOS";"Оператора вечно не дождешься"
"2025-06-12 07:02:26.000000";"Личный кабинет";"IOS";"Не могу пользоваться связью без вай фая. Вылетает"
"2025-06-12 10:28:54.000000";"Личный кабинет";"IOS";"Не отвечает служба поддержки!!!!!"
"2025-06-12 14:58:28.000000";"Личный кабинет";"ANDROID";"Нету обьмена минут на гигабайты и надо чтобы гигабайты были дешевле"
"2025-06-12 21:02:49.000000";"Личный кабинет";"IOS";"Вы мошенники. Уже две недели мне никто не отвечает в чате «поддержки» Хотя это не поддержка , а просто название Самый худший оператор , который только может быть Оплатил месяц услуг и мне тупо заблокировали все мои ОПЛАЧЕННЫЕ услуги Просто обман и воровство с вашей стороны"
"2025-06-12 20:01:32.000000";"Личный кабинет";"ANDROID";"Непонятно за что снимается комиссия при пополнении"
"2025-06-12 23:05:59.000000";"Личный кабинет";"IOS";"Непонятно с трафиком"
"2025-06-12 17:59:45.000000";"Личный кабинет";"ANDROID";"Дорого"
"2025-06-13 03:57:09.000000";"Личный кабинет";"ANDROID";"Плохая связь"
"2025-06-13 02:06:07.000000";"Личный кабинет";"IOS";"Мне много чего не нравится, плачу 1 тыс рублей чтобы иметь невероятно плохой интернет, 100 мб/с домашнего интернета, ало я за эту сумму ту же могу получить больше скорости интернета"
"2025-06-13 03:51:51.000000";"Личный кабинет";"ANDROID";"Качество связи ужасное за такие деньги"
"2025-06-13 08:54:14.000000";"Личный кабинет";"IOS";"Нету кнопки чата с техподдержкой"
"2025-06-13 16:55:33.000000";"Личный кабинет";"IOS";"Отвратительная поддержка. Набирали каких то кур которые незера не могут помочь"
"2025-06-14 02:57:34.000000";"Личный кабинет";"IOS";"Хочется отметить все вышеперечисленные варианты!"
"2025-06-14 05:54:36.000000";"Личный кабинет";"ANDROID";"Списали 2 раза по 2400, возращать не хотят("
"2025-06-14 08:00:57.000000";"Личный кабинет";"ANDROID";"В моем случае не работает связь, не работает интернет, пользуюсь вай-фаем! 7 день пытаюсь востановить связь но компания МТС по каким-то причинам 7сутки исправить ситуацию не в состоянии не в силах. 🤷"
"2025-06-14 14:58:37.000000";"Личный кабинет";"ANDROID";"С оператором нету связи"
"2025-06-14 18:59:21.000000";"Личный кабинет";"IOS";"Купила сим карту, заплатила за 3 месяца, тариф для ноутбука, интернета нет уже больше суток; поддержка не реагирует, тех служба пишет, что все хорошо"
"2025-06-14 19:23:00.000000";"Личный кабинет";"IOS";"Все очень плохо. Абсолютно все. Кошмар с вами, одна головная боль блять. Не работают интернет, нет возможности перевести средства, ошибки допускаете. Заеб*ли"
"2025-06-15 03:04:17.000000";"Личный кабинет";"ANDROID";"Очень сложно и долго соединения с оператором,а звязаца по телефону не реально"
"2025-06-15 05:57:54.000000";"Личный кабинет";"ANDROID";"Мало ГБ, хотелось бы 50ГБ"
"2025-06-15 08:54:32.000000";"Личный кабинет";"ANDROID";"Не могу писать в поддержку"
"2025-06-15 13:00:25.000000";"Личный кабинет";"IOS";"Отвратительная связь с операторами"
